,sentiment,sentiment:confidence,text
1332,0,1.0,apple intraday comments updated range premium users aapl stockaction trading stocks
1333,1,1.0,"gotta love genius thanks your help alex!! apple store, suburban square"
1334,0,1.0,apple stores hosting hour code programming workshops december 11th aapl tokyo
1335,0,0.6851,"iphone6, plus trigger spike apple sales worldwide aapl"
1336,0,0.7018,wish would something similar! almost worth switching samsung
1337,0,1.0,"first ever apple watch hackathon, apps challenges emerge aapl aapl"
1338,1,0.6912,aapl apple executives take stand antitrust trial
1339,0,1.0,emanon records apple premium product average product with premium price
1340,0,1.0,cnbctv apple execs take stand aapl
1341,0,1.0,thinking about this other wish would come true
1342,0,1.0,ipad playing disgusting music cannot make stop help!
1343,1,0.4852,nice would like your this?
1344,0,0.6661,icloud drive quirk delete folder with stuff reappears with same stuff icloud
1345,0,1.0,"iphone6plus galaxy note apple really snatched away phablet thursday, decem"
1346,0,0.7089,trapping trademarks case apple store aapl trademark
1347,0,1.0,apple services lead price target upgrade apple aapl aapl
1348,0,0.6509,aapl apple stores will host free coding workshops second annual 'hour code'
1349,1,1.0,took just month iphone6plus become king phablets king! jobspring technews
1350,0,1.0,apple fibonacci technicals levels intraday update aapl aapl
1351,0,1.0,patents tech that shifts iphone's center gravity during falls lands with minimal damages
1352,0,0.6631,made playlist ipod without adding auto downloaded album that playlist shuffle heard
1353,0,1.0,"aapl should apple, amazon, ebay portfolio picks 2015?"
1354,0,1.0,"spent 6000 apple iphone camera longer works told water it,i unacceptable customer service"
1355,0,0.7315,apple services lead price target upgrade apple aapl aapl
1356,0,0.6643,thought taking selfie level when switched from htcone iphone6plus disappointed
1357,0,1.0,"spent 6000 apple iphone camera longer works told water it,i unacceptable customer service"
1358,0,0.7436,computer science education week coming! check some coding opportunities that will helping
1359,1,0.6815,looks like could become leader education
1360,1,0.729,took just month iphone6 plus become king phablets aapl
1361,0,1.0,"problem airport boarding pass phone held scanner security, applepay credit card takes over screen"
1362,1,0.6954,dear love iphone plus great achievement only iphone i've that reboots day? fail
1363,0,0.6734,"trade aapl free nightly updates posted here twitter, visit trade aapl free website here"
1364,0,1.0,deleted users' itunes music didn't tell them about apple music
1365,0,1.0,fucked battery life iphone really starting wonder quality control anymore wish
1366,0,0.7436,apple kantar's data points huge december quarter aapl
1367,0,0.5259,"what maketh thee this pesky that appears people's text messages,"
1368,0,1.0,"verr _cktes _cht iphone6s apple watch thursday, december)"
1369,0,1.0,blackdollarsmatter open letter companies that support lgbtq marriage equality civil rights
1370,0,0.6373,"apple 'deleted' rivals' music from ipods, court hears apple itunes ipods"
1371,0,1.0,only robots reviewing apps!
1372,0,1.0,apple mass transit system maps detailed patent aapl aapl
1373,0,1.0,time cook gets unique honor home state alabama
1374,0,1.0,rumor roundup crescentgate gate aapl aapl
1375,0,1.0,apple mass transit system maps detailed patent aapl aapl
1376,0,0.6844,apple ipod lawsuit will reveal unseen steve jobs video aapl aapl
1377,0,1.0,macbook retina first startup macbook macbookpro startup hipster
1378,0,0.6552,macbook 13in unboxing macbook macbookpro startup hipster unboxing
1379,0,0.7263,"whatchoo meeeeean goreella glazz giirrl, daaam ain'o monkee"
1380,0,1.0,ipad mini unboxing! ipadmini ipad macbook macbookpro startup hipster unboxing
1381,0,1.0,ipad mini first time startup! ipadmini ipad macbook macbookpro startup hipster unbox
1382,0,1.0,apple fibonacci technicals levels last intraday update aapl aapl
1383,0,1.0,apple fibonacci technicals levels last intraday update aapl aapl
1384,0,1.0,very displeased with lack bdsm themed emojis
1385,0,1.0,second phone charger broke weeks hate
1386,0,1.0,"today,charger broken help please what"
1387,0,1.0,iwatch changing face watches applenews iwatch gadgets
1388,0,0.7119,safari your queryselectorall jquery unit tests pass?
1389,0,1.0,ready unbreakable apple iphone investorplace aapl
1390,0,0.8779,overarching conspiracy' more accused suppressing worker compensation
1391,0,1.0,phone percent then shut okay fuck
1392,0,0.6721,"studio 45,000 outlet, computers need batteries future now!!!!"
1393,0,0.6884,"studio 45,000 outlet, computers need batteries future now!!!!"
1394,0,0.6748,"studio 45,000 outlet, computers need batteries future now!!!!"
1395,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1396,0,0.6774,"studio 45,000 outlet, computers need batteries future now!!!!"
1397,0,0.531,"studio 45,000 outlet, computers need batteries future now!!!!"
1398,0,0.6751,"studio 45,000 outlet, computers need batteries future now!!!!"
1399,0,0.6777,"studio 45,000 outlet, computers need batteries future now!!!!"
1400,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1401,0,0.6722,"studio 45,000 outlet, computers need batteries future now!!!!"
1402,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1403,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1404,0,0.6731,"studio 45,000 outlet, computers need batteries future now!!!!"
1405,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1406,0,0.6672,"studio 45,000 outlet, computers need batteries future now!!!!"
1407,0,0.6825,"studio 45,000 outlet, computers need batteries future now!!!!"
1408,0,0.7747,"studio 45,000 outlet, computers need batteries future now!!!!"
1409,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1410,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1411,0,0.6912,"studio 45,000 outlet, computers need batteries future now!!!!"
1412,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1413,0,1.0,45000 feet keep flying
1414,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1415,0,1.0,
1416,1,0.497,yeah guys
1417,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1418,0,0.6678,"studio 45,000 outlet, computers need batteries future now!!!!"
1419,0,0.674,"studio 45,000 outlet, computers need batteries future now!!!!"
1420,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1421,0,0.7227,"studio 45,000 outlet, computers need batteries future now!!!!"
1422,0,0.6884,"studio 45,000 outlet, computers need batteries future now!!!!"
1423,1,0.6661,really miss you!
1424,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1425,0,1.0,follow meeee
1426,0,0.6794,"studio 45,000 outlet, computers need batteries future now!!!!"
1427,0,0.6645,"studio 45,000 outlet, computers need batteries future now!!!!"
1428,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1429,0,1.0,pleaseeeeeeeeee
1430,0,0.6789,"studio 45,000 outlet, computers need batteries future now!!!!"
1431,0,0.5075,"studio 45,000 outlet, computers need batteries future now!!!!"
1432,0,0.6825,"studio 45,000 outlet, computers need batteries future now!!!!"
1433,1,1.0,amazing
1434,0,0.6884,"studio 45,000 outlet, computers need batteries future now!!!!"
1435,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1436,0,0.468,"studio 45,000 outlet, computers need batteries future now!!!!"
1437,0,1.0,"what maketh thee this pesky that appears people's text messages,"
1438,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1439,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1440,0,0.507,"studio 45,000 outlet, computers need batteries future now!!!!"
1441,0,0.6614,"studio 45,000 outlet, computers need batteries future now!!!!"
1442,0,1.0,apple intraday comments last update premium users aapl stockaction trading stocks
1443,1,0.4847,"40,000 feet keep flying"
1444,0,0.7044,"studio 45,000 outlet, computers need batteries future now!!!!"
1445,0,0.6774,"studio 45,000 outlet, computers need batteries future now!!!!"
1446,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1447,1,0.6595,"45,000 feet keeeppppp flyinggggg"
1448,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1449,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1450,0,0.5062,"studio 45,000 outlet, computers need batteries future now!!!!"
1451,0,0.6825,"studio 45,000 outlet, computers need batteries future now!!!!"
1452,0,0.6825,"studio 45,000 outlet, computers need batteries future now!!!!"
1453,0,0.6884,"studio 45,000 outlet, computers need batteries future now!!!!"
1454,0,0.7016,"studio 45,000 outlet, computers need batteries future now!!!!"
1455,0,0.68,"studio 45,000 outlet, computers need batteries future now!!!!"
1456,0,0.6719,"studio 45,000 outlet, computers need batteries future now!!!!"
1457,0,0.6912,"studio 45,000 outlet, computers need batteries future now!!!!"
1458,0,0.6869,"studio 45,000 outlet, computers need batteries future now!!!!"
1459,0,1.0,it's crazy haha guys follow please
1460,0,0.6828,"studio 45,000 outlet, computers need batteries future now!!!!"
1461,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1462,0,0.6774,"studio 45,000 outlet, computers need batteries future now!!!!"
1463,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1464,0,0.7227,"studio 45,000 outlet, computers need batteries future now!!!!"
1465,0,0.6517,"studio 45,000 outlet, computers need batteries future now!!!!"
1466,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1467,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1468,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1469,0,0.7044,"studio 45,000 outlet, computers need batteries future now!!!!"
1470,0,0.6578,"studio 45,000 outlet, computers need batteries future now!!!!"
1471,0,0.7263,"studio 45,000 outlet, computers need batteries future now!!!!"
1472,0,0.6651,gosh that computer things doesn't make trouble flight worried
1473,0,1.0,follow
1474,0,0.741,"studio 45,000 outlet, computers need batteries future now!!!!"
1475,0,0.8113,"studio 45,000 outlet, computers need batteries future now!!!!"
1476,0,0.6672,"studio 45,000 outlet, computers need batteries future now!!!!"
1477,0,0.6591,"studio 45,000 outlet, computers need batteries future now!!!!"
1478,0,0.4995,"studio 45,000 outlet, computers need batteries future now!!!!"
1479,0,0.7024,"studio 45,000 outlet, computers need batteries future now!!!!"
1480,0,0.4975,lmaoo! someone needs that quick!
1481,0,0.5073,"studio 45,000 outlet, computers need batteries future now!!!!"
1482,0,0.7039,ever consider computers recording music?
1483,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1484,0,0.6774,"studio 45,000 outlet, computers need batteries future now!!!!"
1485,0,0.6681,"studio 45,000 outlet, computers need batteries future now!!!!"
1486,0,0.6719,"studio 45,000 outlet, computers need batteries future now!!!!"
1487,0,0.5034,"studio 45,000 outlet, computers need batteries future now!!!!"
1488,0,1.0,"studio 45,000 outlet, computers need batteries future now!!!!"
1489,0,0.6467,"studio 45,000 outlet, computers need batteries future now!!!!"
1490,0,0.6624,"studio 45,000 outlet, computers need batteries future now!!!!"
1491,0,0.7481,"studio 45,000 outlet, computers need batteries future now!!!!"
